,text,Airline,prediction
3813,"@AmericanAir FALSE!This was a brand new plane. You disappoint from start to finish. Now, we\'re all waiting on bags 30+ mins",AmericanAir,negative
3814,@AmericanAir to buy stake in China carrier: Report - Channel NewsAsia : https://t.co/0DTILlnG2m,AmericanAir,negative
3815,@AmericanAir can I get some frequent flyer points,AmericanAir,negative
3816,Thunderstorm delay @FtSmithARK got a double 🌈 @envoyaircareers @AmericanAir keeping everyone sAAfe. https://t.co/DaRGio1rbW,AmericanAir,negative
3817,RT @AmericanAir: @FlipCatLLC You can always count on our #AATeam! Thanks for flying with us.,AmericanAir,negative
3818,@AmericanAir is reportedly investing $200 million in China\'s largest #airline : https://t.co/GCIoavYOyu,AmericanAir,negative
3819,"@AmericanAir on the website link says that ""the bag has not yet been located."" -  who should we believe? need real information. ASAP",AmericanAir,negative
3820,.@AmericanAir Lots of commotion and LOUD voices in the back of the plane. Someone got hurt. Being handled appropriately by security and EMS.,AmericanAir,negative
3821,@AmericanAir but do they distribute invites to EMDs in Y ?,AmericanAir,negative
3822,@AmericanAir we call at 8pm to this phone number 904-486-9889 and they assure us that they founded the bag.,AmericanAir,negative
3823,  Enter to win a #FREEtrip  @AmericanAir   2-night stay at #Wyndham Grand Desert Resort #LasVegas https://t.c…,en,negative
3824,  Enter to win a #FREEtrip  @AmericanAir   2-night stay at #Wyndham Grand Desert Resort #LasVegas https://t.c…,en,negative
3825,  Enter to win a #FREEtrip  @AmericanAir   2-night stay at #Wyndham Grand Desert Resort #LasVegas https://t.c…,en,negative
3826,  Enter to win a #FREEtrip  @AmericanAir   2-night stay at #Wyndham Grand Desert Resort #LasVegas https://t.c…,en,positive
3827,  Enter to win a #FREEtrip  @AmericanAir   2-night stay at #Wyndham Grand Desert Resort #LasVegas https://t.c…,en,negative
3828,"Did your eggs come from tortured hens? If you consumed a meal during an @AmericanAir flight, the answer is probably yes.  #AATeam #HenHell",AmericanAir,neutral
3829,To the guy sitting behind me on @AmericanAir flight - no need to kick the seat like a toddler. I get it - you have long legs. Suck it up. 😡,AmericanAir,negative
3830,@AmericanAir can you help me with a phone number? they told us the bag was going to be dropped at the hotel before midnight.,AmericanAir,negative
3831,.@AmericanAir Now my baggage did not arrive at my destination. Too many disappointments,AmericanAir,negative
3832,@AmericanAir why on earth don\'t you make it possible to pay to upgrade from coach to first on 3 class flights when first has 1 person,AmericanAir,positive
3833,"@AmericanAir well actually there was an issue w/the site so I was unable to pick my seats. Don\'t worry, we won\'t be flying with you again.",AmericanAir,negative
3834,"@AmericanAir doesn\'t care that their Agent made an error. I, the customer, get to pay for her mistake! #notfair#toobigtocare",AmericanAir,negative
3835,@PHXQuietSkies @FAANews @SouthwestAir @Delta @AmericanAir @JeffFlake @SenJohnMcCain @RepAndyBiggsAZ fix this abuse,AmericanAir,positive
3836,@PHXQuietSkies @FAANews @SouthwestAir @Delta @AmericanAir @JeffFlake @SenJohnMcCain @RepAndyBiggsAZ sounds like a damn bomber plane,AmericanAir,negative
3837,@PHXQuietSkies @FAANews @SouthwestAir @Delta @AmericanAir @JeffFlake @SenJohnMcCain @RepAndyBiggsAZ screw u airlines for abusing us,AmericanAir,negative
3838,RT @AmericanAir: @TheMoon112 Always and forever!,AmericanAir,negative
3839,@AmericanAir @Delta help us American has ruined our trip.,AmericanAir,negative
3840,@Delta pls come in clutch booboo @AmericanAir has failed me,AmericanAir,negative
3841,RT @JohnBarrowman: Heading to #Chicago on @AmericanAir . Here is a picture just after take off. JB https://t.co/FjcxIFysIP,AmericanAir,negative
3842,@AmericanAir can you cheapen customer experience anymore? Worst cross country flight ever!,AmericanAir,negative
3843,@AmericanAir still having problems we are miss are trip been stuck four hours and staff is no help do something,AmericanAir,negative
3844,@DTWeetin @AmericanAir Been waiting for 37 minutes for bags to unload. Whaaaat is happening?? https://t.co/T2rZP4wHS1,AmericanAir,negative
3845,@AmericanAir  traveling with another couple which are also celebrating and anniversary.,AmericanAir,negative
3846,"@AmericanAir are ORD-PIB flights still planned to start June 2nd, I can\'t seem to pull up the fare https://t.co/SqynzYoBN8",AmericanAir,neutral
3847,@HeathrowAirport @AmericanAir Why Fast Track (for transfer) in T3 is no longer guaranteed for Emeralds? Agents only… https://t.co/uSDsNMXlqC,AmericanAir,negative
3848,@aloteles @BrazilBrian @bittersteel01 @AmericanAir thanks you I\'ve need saying just that! Delta has some reasonable fares,AmericanAir,negative
3849,@AmericanAir seriously you have no gate agent to operate a jet bridge at DFW???,AmericanAir,negative
3850,@AmericanAir nothing else was offered to me but food vouchers which to me doesn\'t cover the emotional stress and inconvenience. I am also,AmericanAir,negative
3851,@mentallint58 @BrazilBrian @AmericanAir read this and get some reasonable pricing on these routes,AmericanAir,negative
3852,@WCNCmboyle @AmericanAir @CLTAirport @esther198rod THANKS AGAIN YOU ARE A REALSWEETIE MY PIC AT ST PATTY\'S DAY https://t.co/1B58xIdLGM,AmericanAir,negative
3853,RT @MILKTYSON: They should give me back my money for the 3 @AmericanAir flights I had planned for next two weeks since they can\'t act corre…,AmericanAir,negative
3854,"@AmericanAir one whole day of all of all inclusive service in Jamaica. Now we have to either pay out of pocket for a hotel,",AmericanAir,negative
3855,@MILKTYSON @AmericanAir WTh?!  Are they under new ownership?,AmericanAir,negative
3856,@AmericanAir I didn\'t stop. Not wasting more of my trip when I\'m already 10-hrs behind. Has to be another way....,AmericanAir,negative
3857,@AmericanAir like seriously. It\'s been way too long,AmericanAir,negative
3858,"@AmericanAir that all the hotels are booked. And now we are having to sleep on the airport floor, and on top of that we have missed",AmericanAir,negative
3859,Next stop LHR and then FCO (Rome) thanks for the comfy ride @AmericanAir (I just wish this 787 had more storage but… https://t.co/DnRE3OIVbb,AmericanAir,negative
3860,RT @AmericanAir: We’re honored to be flying 25 Medal of Honor recipients to D.C. from JFK for a special celebration. Follow along on Instag…,AmericanAir,negative
3861,@BrazilBrian @AmericanAir why are tix to Brazil over 2 grand since the Olympics??? Maybe that\'s why they are empty!,AmericanAir,negative
3862,@AmericanAir we ended up departing at 2 pm which caused us to miss our connecting flight from Miami to Jamaica. What I\'m having an issue is,AmericanAir,negative
3863,RT @MILKTYSON: They should give me back my money for the 3 @AmericanAir flights I had planned for next two weeks since they can\'t act corre…,AmericanAir,positive
3864,"@AmericanAir yes you can, I\'m on a 10 year anniversary trip with my husband to Jamaica flight 1088, which was supposed to depart at 9:00 am",AmericanAir,negative
3865,"@AmericanAir again, why were our seats not booked next to each other when the tickets were purchased? I\'ve never run into this before",AmericanAir,negative
3866,@AmericanAir Whoops...I spoke too soon.,AmericanAir,negative
3867,@AmericanAir you don\'t take care of your misconnects. You don\'t give them hotel vouchers and @Delta does,AmericanAir,negative
3868,@AmericanAir is the weakest.. HUGE thanks 👌🏾,AmericanAir,negative
3869,@AmericanAir LOL I flew 42 Segments last year and so far 19 this year. Typical passive comment instead of finding a solution.,AmericanAir,negative
3870,"Did your eggs come from tortured hens? If you consumed a meal during an @AmericanAir flight, the answer is probably yes.  #AATeam #HenHell",AmericanAir,negative
3871, no one can tell me anything. 1st class platinum treatment?? #neveragain 25 yrs loyalty Over,en,negative
3872,@AmericanAir sent my receipt,AmericanAir,negative
3873,@AmericanAir  still CAN\'T check in....,AmericanAir,negative
3874,.@AmericanAir Great flight this evening. Thanks for the hospitality! ::smiles::,AmericanAir,negative
3875,RT @carlyneitz4: @AmericanAir your customer service coordinator at miami named barrett is extremely rude and can\'t communicate pls fix,AmericanAir,negative
3876,@AmericanAir your customer service coordinator at miami named barrett is extremely rude and can\'t communicate pls fix,AmericanAir,negative
3877,@markeverly @AmericanAir We need extra low fares to Cabo. Consumers what this!!!,AmericanAir,positive
3878,@AmericanAir to buy stake in China carrier - https://t.co/aU4SToixo2 : https://t.co/sFVN2Mu0rV,AmericanAir,negative
3879,RT @AW_Hybrid: Thank you @AmericanAir for this amazing view of the night sky 😍😍 https://t.co/JWsmjfRyDu,AmericanAir,negative
3880,@AmericanAir hi got a sec? Pm me,AmericanAir,neutral
3881,@AmericanAir this is the third recent time this has happened. People pack carry on bags for a reason. You should have the system down.,AmericanAir,negative
3882,RT @AmericanAir: Here is our \'bank shot.\' We promise it won\'t bust your bracket. 😉 🏀 https://t.co/RETtn1JEYT,AmericanAir,negative
3883,Have been trying for years to fly the international @AmericanAir business class on a 777-300. Today’s the day! https://t.co/KaZwsXrnVZ,AmericanAir,negative
3884,@AmericanAir I\'d still prefer you inform me that I can\'t make advanced seat choices before you take my money,AmericanAir,negative
3885,"By far, the worst travel experience of my life. Thanks a lot @AmericanAir",AmericanAir,negative
3886,@AmericanAir I have called 3 times,AmericanAir,negative
3887,@AmericanAir I am having trouble getting a refund for a ticket that\'s over a week away because of a medical emergency.,AmericanAir,negative
3888,Been an hour...still can check in. @AmericanAir https://t.co/R7tosyfUVr,AmericanAir,negative
3889,So @AmericanAir just gonna ignore my tweets lol,AmericanAir,negative
3890,Should make this flight free for us. Would make this night less crappy @AmericanAir,AmericanAir,negative
3891,Made it @flyLAXairport Next stop is #Akl #NewZealand via @AmericanAir https://t.co/bGpCZDeqdK,AmericanAir,neutral
3892,"@AmericanAir I pay to have my bag weighed and chkd. But I can take 2 extra heavy carry on, have them handled, and pay $0. I now have a plan.",AmericanAir,negative
3893,@AmericanAir calling y\'all wasn\'t very effective !,AmericanAir,positive
3894,@AmericanAir What are you planning to do for those who have been here for more than 10 hrs? You will definitely lose passengers after this,AmericanAir,negative
3895,@AmericanAir Check your dividend miles  AA has hurt me and the customer service was rude. Lost all my status because AA can\'t find me.,AmericanAir,negative
3896,No @AmericanAir. The prices varied because of web browsers. It was on all the flights. In Chrome they cost more than Safari.,AmericanAir,negative
3897,@AmericanAir is shitty as fuck,AmericanAir,neutral
3898,RT @AmericanAir: We’re honored to be flying 25 Medal of Honor recipients to D.C. from JFK for a special celebration. Follow along on Instag…,AmericanAir,neutral
3899,Thanks @AmericanAir for getting me home. A little latern but we\'ll handledn and with friendly staff. Another great trip!,AmericanAir,positive
3900,@AmericanAir should def follow me their my favorite to fly with always !,AmericanAir,negative
3901,RT @AmericanAir: @AW_Hybrid We\'re glad to see you made some new acquaintances! #flyinghigh,AmericanAir,negative
3902,RT @AW_Hybrid: Thank you @AmericanAir for this amazing view of the night sky 😍😍 https://t.co/JWsmjfRyDu,AmericanAir,negative
3903,"RT @tmount: Hey @AmericanAir Business ExtrAA members -- Extra points to LHR, MAD, CDG, ZRH cc: @Drofcredit @garyleff @milestomemories https…",AmericanAir,negative
3904,"@AmericanAir I got the quote in my email. The wait time when calling states a ""40 minute wait,"" which is ridiculous.",AmericanAir,positive
3905,. @AmericanAir been sitting in a broken airplane for 3 hours now at DFW. Unacceptable. As a long time AA flyer/status holder I am livid. Wtf,AmericanAir,negative
3906,@jodmentum @AmericanAir I\'ve heard of people using VPN set to a foreign country to get cheaper fares,AmericanAir,negative
3907,@vexxedb4c @AmericanAir As long as you don\'t claim to have traveled in their baggage or that they tried to kick you… https://t.co/wV0dY1X51n,AmericanAir,negative
3908,"Never flying @AmericanAir again. Missed my Flight because they were 30 mins late. Mom\'s on oxygen. No help, and rude customer service...",AmericanAir,negative
3909,@AmericanAir Your online check in is broken and Grace refuses to tell you there\'s something wrong with the system.,AmericanAir,negative
3910,@AmericanAir I\'m on the plane now: but will be forced to spend another night as my connection left three hours ago.,AmericanAir,negative
3911,@AmericanAir sent you a dm on it,AmericanAir,negative
3912,"@AmericanAir sat on a runway for 2 hours, missed my connecting flight. It\'s not about getting me on my way, it\'s about doing the job well.",AmericanAir,negative
3913,"RT @SecretFlying: Boston to Monterrey, Mexico for only $166 roundtrip with either @AmericanAir or @Unitedhttps://t.co/VSjV34pzyf https://…",AmericanAir,neutral
3914,@AmericanAir long long day with crazy 4 hour delay but the team on flight #2774 headed to DFW is amazing. Thank you Maria!!!,AmericanAir,positive
3915,"@vexxedb4c @AmericanAir Bro, @Delta is where it\'s at. Fuck all those other airlines.",AmericanAir,negative
